id,usuario_id,descripcion,monto,categoria,fecha,split
11565,794,TRANSFERENCIA CUOTA PLAN INTERNET TRIB,154.57,Servicios,2026-10-09,val
11566,352,TRANSFERENCIA PAGO METROGAS SUC 01,251.41,Servicios,2026-05-04,train
11567,726,TRANSFERENCIA LUZ Y GAS CUOTA 03,578.28,Servicios,2026-08-30,train
11568,229,PAGO FIBERTEL CUOTA 03,364.85,Servicios,2026-01-26,train
11569,677,POS EDENOR,115.98,Servicios,2026-10-28,val
11570,1053,PAGO METROGAS SUC 01,533.07,Servicios,2026-03-19,train
11571,104,LUZ Y GAS TRIB,452.61,Servicios,2026-12-08,test
11572,847,AYSA CUOTA 03,226.54,Servicios,2026-08-10,train
11573,616,TELEFONIA FACT,580.57,Servicios,2026-12-13,test
11574,269,POS CUOTA PLAN INTERNET ONLINE,460.99,Servicios,2026-04-06,train
11575,680,PAGO TELECENTRO CUOTA 03,284.75,Servicios,2026-05-22,train
11576,707,LUZ Y GAS SUC 14,468.28,Servicios,2026-06-08,train
11577,1068,FIBERTEL FACT,513.55,Servicios,2026-04-18,train
11578,685,PAGO PAGO EDENOR FACTURA,458.15,Servicios,2026-09-20,val
11579,539,TRANSFERENCIA EDENOR TRIB,131.8,Servicios,2026-11-16,test
11580,612,CUPON CUOTA PLAN INTERNET ONLINE,489.91,Servicios,2026-04-07,train
11581,669,POS FIBERTEL ONLINE,187.04,Servicios,2026-10-23,val
11582,121,POS TELEFONIA CUOTA 03,352.86,Servicios,2026-04-17,train
11583,1128,P4G0 3D3N0R F4CTUR4 SUC C3NTR0,111.17,Servicios,2026-03-26,train
11584,185,PAGO EDENOR FACTURA TRIB,298.71,Servicios,2026-03-03,train
11585,920,TRANSFERENCIA TELEFONIA,502.91,Servicios,2026-08-03,train
11586,742,TRANSFERENCIA LUZ Y GAS,221.97,Servicios,2026-01-19,train
11587,498,PAGO EDENOR FACTURA FACT,385.69,Servicios,2026-02-11,train
11588,218,PAGO FIBERTEL SUC 14,164.73,Servicios,2026-06-19,train
11589,264,CUPON EDENOR SUC CENTRO,313.35,Servicios,2026-04-21,train
11590,1091,POS EDENOR SUC CENTRO,177.57,Servicios,2026-11-12,test
11591,167,LUZ Y GAS SUC CENTRO,547.4,Servicios,2026-06-25,train
11592,30,TR4NSF3R3NC14 4YS4 CU0T4 03,36.87,Servicios,2026-12-05,test
11593,715,DB AUT AYSA FACT,383.18,Servicios,2026-03-31,train
11594,442,TRANSFERENCIA PAGO EDENOR FACTURA ONLINE,525.42,Servicios,2026-04-09,train
11595,579,PAGO EDENOR SUC 14,81.3,Servicios,2026-02-02,train
11596,616,PAGO PAGO EDENOR FACTURA SUC 01,289.15,Servicios,2026-08-15,train
11597,602,TRANSFERENCIA AYSA SUC CENTRO,498.85,Servicios,2026-02-28,train
11598,752,AYSA SUC 01,560.84,Servicios,2026-04-22,train
11599,853,DB AUT FIBERTEL SUC 14,278.41,Servicios,2026-03-08,train
11600,82,CUPON FIBERTEL ONLINE,484.58,Servicios,2026-12-15,test
11601,42,PAGO AYSA,588.34,Servicios,2026-05-02,train
11602,852,TELECENTRO TRIB,472.87,Servicios,2026-02-12,train
11603,755,CUPON FIBERTEL TRIB,89.96,Servicios,2026-01-02,train
11604,429,DB AUT TELECENTRO SUC CENTRO,410.74,Servicios,2026-04-21,train
11605,869,TELEFONIA,439.85,Servicios,2026-12-12,test
11606,126,LUZ Y GAS FACT,458.12,Servicios,2026-03-12,train
11607,1195,POS PAGO EDENOR FACTURA ONLINE,293.75,Servicios,2026-03-27,train
11608,1186,POS EDENOR,436.05,Servicios,2026-08-07,train
11609,990,POS TELEFONIA CUOTA 03,210.99,Servicios,2026-02-08,train
11610,8,POS TELECENTRO SUC 14,551.04,Servicios,2026-09-08,val
11611,889,DB AUT FIBERTEL ONLINE,48.08,Servicios,2026-11-01,test
11612,365,POS FIBERTEL SUC CENTRO,283.39,Servicios,2026-01-22,train
11613,257,TRANSFERENCIA TELEFONIA CUOTA 03,491.82,Servicios,2026-03-07,train
11614,381,POS AYSA TRIB,436.5,Servicios,2026-01-18,train
11615,766,LUZ Y GAS SUC CENTRO,68.44,Servicios,2026-11-16,test
11616,213,CUPON METROGAS SUC 14,235.08,Servicios,2026-02-19,train
11617,673,FIBERTEL ONLINE,400.77,Servicios,2026-03-07,train
11618,63,POS FIBERTEL SUC 14,328.6,Servicios,2026-03-12,train
11619,855,TRANSFERENCIA CUOTA PLAN INTERNET,450.68,Servicios,2026-09-11,val
11620,976,AYSA CUOTA 03,187.69,Servicios,2026-04-07,train
11621,169,CUPON EDENOR,422.45,Servicios,2026-03-17,train
11622,942,POS FIBERTEL ONLINE,391.39,Servicios,2026-05-08,train
11623,148,FIBERTEL,588.25,Servicios,2026-02-25,train
11624,128,PAGO TELECENTRO SUC CENTRO,541.83,Servicios,2026-01-04,train
11625,922,EDENOR FACT,408.28,Servicios,2026-05-15,train
11626,718,TELECENTRO SUC CENTRO,480.56,Servicios,2026-07-21,train
11627,71,DB AUT CUOTA PLAN INTERNET SUC 01,553.1,Servicios,2026-03-12,train
11628,632,TRANSFERENCIA CUOTA PLAN INTERNET TRIB,442.66,Servicios,2026-11-06,test
11629,465,CUPON METROGAS FACT,599.97,Servicios,2026-10-26,val
11630,149,POS EDENOR FACT,529.17,Servicios,2026-02-06,train
11631,849,DB AUT FIBERTEL,391.13,Servicios,2026-04-05,train
11632,130,PAGO EDENOR FACTURA ONLINE,68.03,Servicios,2026-10-25,val
11633,517,TRANSFERENCIA AYSA FACT,575.17,Servicios,2026-12-14,test
11634,5,PAGO TELEFONIA,264.96,Servicios,2026-04-22,train
11635,497,TELEFONIA,252.42,Servicios,2026-12-03,test
11636,180,POS METROGAS FACT,195.33,Servicios,2026-02-18,train
11637,708,CUOTA PLAN INTERNET,399.21,Servicios,2026-05-24,train
11638,671,FIBERTEL ONLINE,210.65,Servicios,2026-01-06,train
11639,922,TRANSFERENCIA TELECENTRO TRIB,354.55,Servicios,2026-01-26,train
11640,458,POS EDENOR CUOTA 03,569.41,Servicios,2026-06-14,train
11641,324,CUPON PAGO METROGAS,506.34,Servicios,2026-04-05,train
11642,1063,TELEFONIA SUC CENTRO,74.41,Servicios,2026-07-14,train
11643,87,T3L3F0N14 SUC C3NTR0,310.16,Servicios,2026-08-15,train
11644,747,METROGAS,313.97,Servicios,2026-10-18,val
11645,149,TRANSFERENCIA METROGAS,308.68,Servicios,2026-05-04,train
11646,1035,EDENOR ONLINE,170.52,Servicios,2026-06-23,train
11647,788,METROGAS FACT,314.36,Servicios,2026-03-06,train
11648,625,DB AUT TELEFONIA CUOTA 03,416.44,Servicios,2026-08-14,train
11649,406,POS FIBERTEL SUC 01,87.46,Servicios,2026-12-05,test
11650,151,TELECENTRO TRIB,379.28,Servicios,2026-04-20,train
11651,1171,DB AUT TELECENTRO FACT,87.97,Servicios,2026-03-04,train
11652,446,METROGAS,93.68,Servicios,2026-08-22,train
11653,957,TRANSFERENCIA LUZ Y GAS SUC 14,487.25,Servicios,2026-08-22,train
11654,606,P0S T3L3C3NTR0 SUC 14,547.27,Servicios,2026-04-05,train
11655,520,TELEFONIA ONLINE,56.23,Servicios,2026-09-20,val
11656,572,POS METROGAS ONLINE,548.28,Servicios,2026-10-17,val
11657,512,PAGO EDENOR CUOTA 03,101.8,Servicios,2026-01-12,train
11658,527,METROGAS TRIB,280.36,Servicios,2026-03-08,train
11659,623,PAGO TELECENTRO ONLINE,56.55,Servicios,2026-07-03,train
11660,307,CUPON CUOTA PLAN INTERNET SUC 01,332.1,Servicios,2026-01-17,train
11661,310,TRANSFERENCIA AYSA FACT,60.1,Servicios,2026-05-26,train
11662,658,PAGO METROGAS,409.65,Servicios,2026-05-24,train
11663,262,TRANSFERENCIA FIBERTEL SUC CENTRO,177.57,Servicios,2026-07-30,train
11664,1061,CUPON LUZ Y GAS,464.6,Servicios,2026-05-12,train
11665,1131,DB AUT FIBERTEL TRIB,41.94,Servicios,2026-07-11,train
11666,951,TRANSFERENCIA METROGAS,424.92,Servicios,2026-11-05,test
11667,390,POS TELECENTRO TRIB,456.58,Servicios,2026-04-23,train
11668,360,POS TELECENTRO FACT,176.64,Servicios,2026-07-25,train
11669,1184,POS METROGAS TRIB,306.03,Servicios,2026-10-29,val
11670,838,CUPON FIBERTEL ONLINE,169.99,Servicios,2026-05-24,train
11671,797,CUPON AYSA CUOTA 03,459.1,Servicios,2026-05-03,train
11672,1089,T3L3F0N14 SUC C3NTR0,321.07,Servicios,2026-06-29,train
11673,618,DB 4UT CU0T4 PL4N 1NT3RN3T F4CT,378.97,Servicios,2026-06-26,train
11674,584,FIBERTEL TRIB,326.56,Servicios,2026-07-23,train
11675,225,PAGO METROGAS SUC CENTRO,407.74,Servicios,2026-03-20,train
11676,26,PAGO FIBERTEL SUC CENTRO,347.76,Servicios,2026-05-28,train
11677,557,DB AUT TELEFONIA FACT,435.46,Servicios,2026-11-30,test
11678,1049,EDENOR SUC 01,316.07,Servicios,2026-09-18,val
11679,133,TRANSFERENCIA AYSA,372.41,Servicios,2026-08-11,train
11680,1018,CUPON LUZ Y GAS SUC 14,586.94,Servicios,2026-07-31,train
11681,839,PAGO EDENOR CUOTA 03,360.68,Servicios,2026-05-14,train
11682,271,TELEFONIA CUOTA 03,243.59,Servicios,2026-03-19,train
11683,1060,TRANSFERENCIA TELECENTRO TRIB,99.62,Servicios,2026-01-22,train
11684,70,PAGO FIBERTEL CUOTA 03,187.91,Servicios,2026-09-11,val
11685,582,PAGO METROGAS FACT,61.4,Servicios,2026-01-15,train
11686,562,TELEFONIA ONLINE,258.43,Servicios,2026-05-01,train
11687,992,TRANSFERENCIA PAGO METROGAS CUOTA 03,494.36,Servicios,2026-02-28,train
11688,918,LUZ Y GAS FACT,364.52,Servicios,2026-07-14,train
11689,77,EDENOR,106.43,Servicios,2026-06-23,train
11690,273,CUPON EDENOR SUC 14,528.99,Servicios,2026-04-26,train
11691,957,PAGO EDENOR FACT,548.61,Servicios,2026-07-12,train
11692,363,TRANSFERENCIA AYSA SUC CENTRO,343.72,Servicios,2026-05-22,train
11693,199,PAGO METROGAS FACT,324.11,Servicios,2026-08-27,train
11694,851,CUPON TELEFONIA TRIB,431.05,Servicios,2026-09-07,val
11695,891,FIBERTEL SUC CENTRO,130.02,Servicios,2026-09-15,val
11696,810,DB AUT METROGAS SUC CENTRO,583.1,Servicios,2026-05-24,train
11697,110,LUZ Y GAS SUC 01,485.71,Servicios,2026-04-29,train
11698,736,TRANSFERENCIA METROGAS CUOTA 03,327.07,Servicios,2026-07-13,train
11699,359,PAGO EDENOR FACTURA SUC CENTRO,275.53,Servicios,2026-12-02,test
11700,168,TRANSFERENCIA PAGO METROGAS,169.19,Servicios,2026-09-16,val
11701,637,TELEFONIA SUC 14,317.96,Servicios,2026-05-24,train
11702,464,FIBERTEL CUOTA 03,52.49,Servicios,2026-08-27,train
11703,650,POS METROGAS ONLINE,137.7,Servicios,2026-09-23,val
11704,655,TRANSFERENCIA LUZ Y GAS,315.9,Servicios,2026-10-13,val
11705,552,CUPON LUZ Y GAS ONLINE,460.5,Servicios,2026-04-13,train
11706,634,TELECENTRO,36.4,Servicios,2026-01-02,train
11707,458,DB AUT CUOTA PLAN INTERNET ONLINE,449.87,Servicios,2026-11-03,test
11708,205,PAGO TELECENTRO SUC CENTRO,371.83,Servicios,2026-03-10,train
11709,1130,DB AUT LUZ Y GAS FACT,326.87,Servicios,2026-03-05,train
11710,744,AYSA FACT,127.53,Servicios,2026-11-18,test
11711,256,POS TELEFONIA ONLINE,499.48,Servicios,2026-04-12,train
11712,1051,DB AUT LUZ Y GAS ONLINE,217.64,Servicios,2026-04-10,train
11713,94,TRANSFERENCIA LUZ Y GAS TRIB,123.61,Servicios,2026-09-23,val
11714,717,CUPON TELEFONIA ONLINE,358.8,Servicios,2026-03-15,train
11715,359,PAGO TELEFONIA ONLINE,449.73,Servicios,2026-02-05,train
11716,194,PAGO CUOTA PLAN INTERNET FACT,540.64,Servicios,2026-07-22,train
11717,980,F1B3RT3L TR1B,453.68,Servicios,2026-12-16,test
11718,837,CUPON LUZ Y GAS CUOTA 03,462.12,Servicios,2026-05-28,train
11719,1046,METROGAS SUC 01,200.57,Servicios,2026-02-24,train
11720,170,CUPON METROGAS,122.27,Servicios,2026-04-22,train
11721,724,P4G0 3D3N0R 0NL1N3,117.4,Servicios,2026-10-14,val
11722,127,TRANSFERENCIA LUZ Y GAS SUC 01,374.24,Servicios,2026-01-08,train
11723,173,CUPON METROGAS TRIB,148.42,Servicios,2026-01-21,train
11724,1042,DB AUT TELECENTRO SUC 14,555.98,Servicios,2026-08-26,train
11725,976,POS EDENOR ONLINE,357.67,Servicios,2026-10-12,val
11726,343,PAGO LUZ Y GAS TRIB,141.45,Servicios,2026-01-04,train
11727,309,AYSA,555.1,Servicios,2026-04-27,train
11728,194,PAGO TELECENTRO FACT,330.66,Servicios,2026-02-24,train
11729,1135,METROGAS ONLINE,83.5,Servicios,2026-11-16,test
11730,1143,CUPON LUZ Y GAS CUOTA 03,553.46,Servicios,2026-03-12,train
11731,525,CUPON METROGAS ONLINE,521.47,Servicios,2026-11-27,test
11732,740,CUPON PAGO EDENOR FACTURA SUC CENTRO,435.78,Servicios,2026-08-07,train
11733,348,FIBERTEL SUC CENTRO,75.32,Servicios,2026-12-02,test
11734,1033,DB AUT PAGO METROGAS FACT,200.67,Servicios,2026-09-24,val
11735,555,CUPON PAGO METROGAS,199.47,Servicios,2026-07-02,train
11736,1158,AYSA,319.98,Servicios,2026-03-19,train
11737,1041,CUPON CUOTA PLAN INTERNET CUOTA 03,272.64,Servicios,2026-06-19,train
11738,179,AYSA CUOTA 03,141.34,Servicios,2026-05-25,train
11739,312,TELEFONIA CUOTA 03,387.7,Servicios,2026-02-18,train
11740,462,DB AUT LUZ Y GAS FACT,284.78,Servicios,2026-04-27,train
11741,702,AYSA SUC 14,161.4,Servicios,2026-01-04,train
11742,1046,DB AUT METROGAS FACT,593.65,Servicios,2026-11-02,test
11743,1032,CUPON EDENOR SUC CENTRO,31.13,Servicios,2026-11-15,test
11744,974,METROGAS CUOTA 03,535.41,Servicios,2026-05-15,train
11745,555,TELEFONIA SUC 14,144.93,Servicios,2026-06-22,train
11746,20,DB AUT LUZ Y GAS FACT,485.7,Servicios,2026-07-17,train
11747,388,TRANSFERENCIA METROGAS SUC 14,49.58,Servicios,2026-05-01,train
11748,727,DB AUT EDENOR SUC 14,277.4,Servicios,2026-09-01,val
11749,244,METROGAS,73.86,Servicios,2026-07-04,train
11750,131,EDENOR SUC 01,88.67,Servicios,2026-08-30,train
11751,837,TR4NSF3R3NC14 LUZ Y G4S CU0T4 03,538.58,Servicios,2026-08-06,train
11752,1170,FIBERTEL SUC 01,455.71,Servicios,2026-06-14,train
11753,1109,POS AYSA TRIB,131.66,Servicios,2026-02-12,train
11754,486,TRANSFERENCIA FIBERTEL CUOTA 03,148.38,Servicios,2026-06-17,train
11755,1131,DB AUT LUZ Y GAS SUC 14,257.11,Servicios,2026-07-26,train
11756,644,POS CUOTA PLAN INTERNET FACT,538.77,Servicios,2026-09-22,val
11757,1139,TELECENTRO,341.85,Servicios,2026-02-20,train
11758,516,TRANSFERENCIA TELECENTRO TRIB,178.8,Servicios,2026-07-29,train
11759,246,DB AUT AYSA CUOTA 03,100.81,Servicios,2026-09-08,val
11760,1030,DB AUT PAGO METROGAS CUOTA 03,548.48,Servicios,2026-08-13,train
11761,165,TRANSFERENCIA METROGAS,501.31,Servicios,2026-07-09,train
11762,1133,PAGO FIBERTEL SUC 01,559.7,Servicios,2026-08-07,train
11763,738,DB AUT PAGO EDENOR FACTURA FACT,67.68,Servicios,2026-11-14,test
11764,1029,DB AUT METROGAS SUC 14,308.92,Servicios,2026-07-26,train
11765,589,CUPON CUOTA PLAN INTERNET,189.5,Servicios,2026-09-07,val
11766,747,LUZ Y GAS SUC 14,474.9,Servicios,2026-07-08,train
11767,967,CUPON METROGAS SUC 01,51.85,Servicios,2026-11-19,test
11768,807,PAGO METROGAS SUC 14,86.58,Servicios,2026-03-05,train
11769,466,CUPON FIBERTEL,423.89,Servicios,2026-07-20,train
11770,586,PAGO METROGAS,433.62,Servicios,2026-02-28,train
11771,417,PAGO FIBERTEL SUC 01,556.1,Servicios,2026-01-29,train
11772,1007,AYSA SUC CENTRO,364.4,Servicios,2026-08-30,train
11773,1113,LUZ Y GAS CUOTA 03,364.28,Servicios,2026-12-01,test
11774,1121,POS TELECENTRO ONLINE,326.36,Servicios,2026-01-27,train
11775,391,CUPON LUZ Y GAS CUOTA 03,311.23,Servicios,2026-11-18,test
11776,6,CUPON PAGO EDENOR FACTURA SUC 14,113.93,Servicios,2026-01-30,train
11777,426,PAGO METROGAS FACT,456.29,Servicios,2026-06-24,train
11778,981,PAGO TELECENTRO SUC 01,159.34,Servicios,2026-02-02,train
11779,691,METROGAS,266.22,Servicios,2026-06-05,train
11780,235,POS PAGO METROGAS FACT,306.88,Servicios,2026-06-13,train
11781,138,CUPON TELEFONIA,560.11,Servicios,2026-06-10,train
11782,830,CUPON PAGO METROGAS SUC CENTRO,78.79,Servicios,2026-06-21,train
11783,832,CUPON TELECENTRO SUC CENTRO,68.68,Servicios,2026-03-09,train
11784,946,POS LUZ Y GAS,161.49,Servicios,2026-07-21,train
11785,140,TRANSFERENCIA AYSA ONLINE,288.6,Servicios,2026-01-01,train
11786,219,3D3N0R SUC 01,156.33,Servicios,2026-02-21,train
11787,58,CUPON EDENOR SUC CENTRO,248.01,Servicios,2026-05-02,train
11788,730,DB AUT PAGO METROGAS FACT,338.25,Servicios,2026-04-15,train
11789,775,PAGO EDENOR FACTURA FACT,169.89,Servicios,2026-02-17,train
11790,79,FIBERTEL TRIB,204.46,Servicios,2026-10-23,val
11791,429,FIBERTEL ONLINE,493.78,Servicios,2026-10-09,val
11792,32,PAGO TELECENTRO SUC CENTRO,485.84,Servicios,2026-03-03,train
11793,991,CUPON TELECENTRO CUOTA 03,65.74,Servicios,2026-05-05,train
11794,393,TRANSFERENCIA METROGAS SUC 01,374.62,Servicios,2026-01-09,train
11795,658,LUZ Y GAS SUC 14,229.18,Servicios,2026-02-22,train
11796,816,POS METROGAS,200.57,Servicios,2026-10-29,val
11797,360,LUZ Y GAS ONLINE,144.23,Servicios,2026-05-13,train
11798,334,DB AUT TELEFONIA TRIB,589.83,Servicios,2026-01-01,train
11799,457,CUPON PAGO EDENOR FACTURA,155.0,Servicios,2026-07-04,train
11800,531,PAGO TELEFONIA SUC 01,447.61,Servicios,2026-09-06,val
11801,1146,TELECENTRO ONLINE,572.08,Servicios,2026-08-10,train
11802,373,POS TELEFONIA SUC 01,401.5,Servicios,2026-03-02,train
11803,979,POS CUOTA PLAN INTERNET TRIB,41.58,Servicios,2026-10-17,val
11804,878,DB AUT TELECENTRO CUOTA 03,43.09,Servicios,2026-08-30,train
11805,788,POS AYSA SUC CENTRO,30.36,Servicios,2026-06-04,train
11806,1183,AYSA ONLINE,496.13,Servicios,2026-09-13,val
11807,873,TELEFONIA TRIB,247.17,Servicios,2026-02-17,train
11808,345,PAGO METROGAS ONLINE,274.23,Servicios,2026-01-12,train
11809,271,POS METROGAS SUC 14,529.5,Servicios,2026-02-01,train
11810,819,EDENOR SUC CENTRO,133.63,Servicios,2026-03-16,train
11811,1113,LUZ Y GAS ONLINE,175.34,Servicios,2026-12-12,test
11812,669,PAGO EDENOR,509.05,Servicios,2026-09-30,val
11813,846,POS EDENOR TRIB,155.24,Servicios,2026-08-11,train
11814,1192,POS AYSA TRIB,236.59,Servicios,2026-11-06,test
11815,1025,CUPON EDENOR SUC CENTRO,209.27,Servicios,2026-05-08,train
11816,18,LUZ Y G4S,122.95,Servicios,2026-03-12,train
11817,418,METROGAS TRIB,100.49,Servicios,2026-11-09,test
11818,1067,TELECENTRO,563.12,Servicios,2026-07-07,train
11819,799,POS LUZ Y GAS SUC 01,64.45,Servicios,2026-10-09,val
11820,245,LUZ Y GAS ONLINE,296.39,Servicios,2026-09-24,val
11821,456,POS AYSA,418.52,Servicios,2026-12-03,test
11822,1086,CUPON AYSA SUC 14,56.88,Servicios,2026-04-04,train
11823,1051,CUPON METROGAS SUC 01,530.02,Servicios,2026-05-03,train
11824,967,FIBERTEL SUC 14,382.14,Servicios,2026-06-25,train
11825,804,TRANSFERENCIA TELEFONIA SUC CENTRO,248.05,Servicios,2026-08-06,train
11826,954,TELEFONIA SUC 14,539.31,Servicios,2026-04-02,train
11827,968,CUPON FIBERTEL FACT,204.1,Servicios,2026-12-09,test
11828,116,CUPON TELEFONIA SUC 14,68.31,Servicios,2026-04-27,train
11829,292,DB AUT LUZ Y GAS FACT,487.62,Servicios,2026-01-14,train
11830,568,PAGO AYSA ONLINE,80.07,Servicios,2026-11-30,test
11831,113,CUPON PAGO METROGAS SUC 14,428.96,Servicios,2026-10-02,val
11832,17,PAGO METROGAS FACT,532.39,Servicios,2026-02-23,train
11833,344,METROGAS SUC 01,172.29,Servicios,2026-05-10,train
11834,704,EDENOR,37.09,Servicios,2026-05-30,train
11835,750,PAGO FIBERTEL SUC 14,248.32,Servicios,2026-01-16,train
11836,158,METROGAS SUC 01,330.96,Servicios,2026-04-08,train
11837,7,METROGAS ONLINE,276.3,Servicios,2026-05-18,train
11838,1154,TRANSFERENCIA EDENOR,582.67,Servicios,2026-07-05,train
11839,786,POS TELEFONIA,575.28,Servicios,2026-03-26,train
11840,1189,PAGO PAGO METROGAS ONLINE,154.75,Servicios,2026-09-28,val
11841,561,TELECENTRO SUC CENTRO,131.35,Servicios,2026-08-30,train
11842,462,CUPON FIBERTEL,294.6,Servicios,2026-01-08,train
11843,189,CUPON PAGO METROGAS FACT,401.42,Servicios,2026-04-15,train
11844,128,CUPON AYSA CUOTA 03,188.9,Servicios,2026-10-06,val
11845,768,PAGO EDENOR TRIB,112.39,Servicios,2026-06-22,train
11846,553,POS TELEFONIA CUOTA 03,324.68,Servicios,2026-02-21,train
11847,68,PAGO METROGAS SUC 01,51.43,Servicios,2026-05-19,train
11848,643,PAGO TELEFONIA CUOTA 03,558.72,Servicios,2026-08-18,train
11849,994,METROGAS ONLINE,52.14,Servicios,2026-07-23,train
11850,1084,FIBERTEL FACT,363.67,Servicios,2026-07-27,train
11851,1131,METROGAS SUC 01,264.12,Servicios,2026-10-29,val
11852,371,DB AUT LUZ Y GAS SUC 14,550.54,Servicios,2026-04-06,train
11853,173,EDENOR,399.08,Servicios,2026-05-09,train
11854,1080,FIBERTEL SUC CENTRO,173.39,Servicios,2026-12-14,test
11855,933,CUPON LUZ Y GAS SUC 14,594.6,Servicios,2026-08-23,train
11856,1085,CUPON TELECENTRO SUC 14,45.37,Servicios,2026-05-15,train
11857,419,PAGO TELEFONIA FACT,406.44,Servicios,2026-09-20,val
11858,714,DB AUT AYSA SUC 01,76.61,Servicios,2026-07-07,train
11859,52,PAGO TELECENTRO TRIB,370.36,Servicios,2026-09-29,val
11860,483,POS FIBERTEL CUOTA 03,122.83,Servicios,2026-11-10,test
11861,711,DB AUT AYSA SUC 14,94.56,Servicios,2026-12-03,test
11862,1150,AYSA SUC 14,94.91,Servicios,2026-06-04,train
11863,749,METROGAS SUC 01,95.42,Servicios,2026-10-12,val
11864,737,CUP0N 4YS4,480.32,Servicios,2026-02-25,train
11865,1033,DB AUT PAGO EDENOR FACTURA SUC CENTRO,588.31,Servicios,2026-01-30,train
11866,564,POS TELEFONIA ONLINE,257.74,Servicios,2026-05-29,train
11867,168,METROGAS CUOTA 03,133.48,Servicios,2026-10-02,val
11868,298,CUPON TELECENTRO,390.99,Servicios,2026-04-26,train
11869,24,CUPON TELEFONIA SUC 01,246.54,Servicios,2026-10-11,val
11870,703,P4G0 3D3N0R F4CT,196.71,Servicios,2026-09-07,val
11871,262,TELEFONIA ONLINE,260.4,Servicios,2026-09-30,val
11872,887,TRANSFERENCIA LUZ Y GAS TRIB,281.36,Servicios,2026-08-15,train
11873,293,LUZ Y GAS FACT,420.47,Servicios,2026-02-21,train
11874,19,PAGO TELEFONIA,265.24,Servicios,2026-09-16,val
11875,554,FIBERTEL SUC 14,310.11,Servicios,2026-10-13,val
11876,105,DB AUT METROGAS FACT,77.93,Servicios,2026-07-20,train
11877,381,TRANSFERENCIA METROGAS FACT,191.79,Servicios,2026-07-03,train
11878,38,POS PAGO METROGAS SUC 14,408.61,Servicios,2026-02-14,train
11879,717,TRANSFERENCIA LUZ Y GAS SUC 01,481.14,Servicios,2026-09-09,val
11880,887,POS EDENOR ONLINE,470.85,Servicios,2026-04-24,train
11881,988,LUZ Y GAS SUC CENTRO,576.41,Servicios,2026-10-09,val
11882,888,POS EDENOR CUOTA 03,187.61,Servicios,2026-07-06,train
11883,846,PAGO TELEFONIA,280.55,Servicios,2026-02-07,train
11884,422,PAGO EDENOR SUC 14,279.68,Servicios,2026-01-19,train
11885,801,DB AUT PAGO METROGAS TRIB,361.99,Servicios,2026-12-12,test
11886,105,POS EDENOR CUOTA 03,353.58,Servicios,2026-02-08,train
11887,1053,POS LUZ Y GAS ONLINE,167.34,Servicios,2026-11-29,test
11888,149,CUPON TELEFONIA SUC CENTRO,451.14,Servicios,2026-04-26,train
11889,727,TRANSFERENCIA METROGAS,514.05,Servicios,2026-09-08,val
11890,58,POS LUZ Y GAS SUC 14,522.59,Servicios,2026-08-09,train
11891,725,T3L3C3NTR0 TR1B,449.15,Servicios,2026-01-12,train
11892,886,EDENOR,270.12,Servicios,2026-12-04,test
11893,712,TRANSFERENCIA METROGAS CUOTA 03,389.82,Servicios,2026-03-14,train
11894,112,POS CUOTA PLAN INTERNET,205.24,Servicios,2026-07-22,train
11895,681,DB AUT PAGO METROGAS SUC 14,250.42,Servicios,2026-06-14,train
11896,577,METROGAS FACT,275.62,Servicios,2026-03-04,train
11897,272,PAGO TELEFONIA SUC 14,227.71,Servicios,2026-03-24,train
11898,929,TRANSFERENCIA TELECENTRO,76.82,Servicios,2026-09-18,val
11899,663,TRANSFERENCIA PAGO EDENOR FACTURA CUOTA 03,276.97,Servicios,2026-03-27,train
11900,19,PAGO EDENOR TRIB,97.37,Servicios,2026-06-15,train
11901,583,TRANSFERENCIA EDENOR SUC 14,96.65,Servicios,2026-09-24,val
11902,302,PAGO TELECENTRO SUC 01,94.35,Servicios,2026-03-21,train
11903,925,EDENOR CUOTA 03,295.74,Servicios,2026-04-02,train
11904,271,FIBERTEL TRIB,377.14,Servicios,2026-09-08,val
11905,1061,CUPON TELEFONIA SUC 01,561.29,Servicios,2026-04-03,train
11906,1137,CUPON FIBERTEL,568.77,Servicios,2026-07-12,train
11907,763,POS METROGAS TRIB,403.39,Servicios,2026-06-07,train
11908,393,PAGO EDENOR FACTURA TRIB,83.74,Servicios,2026-11-10,test
11909,538,POS AYSA ONLINE,405.72,Servicios,2026-03-13,train
11910,240,CUPON LUZ Y GAS SUC 01,532.73,Servicios,2026-12-02,test
11911,988,CUP0N M3TR0G4S,122.32,Servicios,2026-07-05,train
11912,164,TRANSFERENCIA TELEFONIA SUC 14,210.29,Servicios,2026-04-25,train
11913,440,TRANSFERENCIA TELECENTRO SUC 14,89.8,Servicios,2026-08-02,train
11914,1072,TRANSFERENCIA EDENOR ONLINE,220.6,Servicios,2026-06-13,train
11915,581,TRANSFERENCIA EDENOR,452.34,Servicios,2026-04-30,train
11916,486,EDENOR,264.11,Servicios,2026-09-26,val
11917,819,3D3N0R TR1B,113.09,Servicios,2026-09-25,val
11918,828,TRANSFERENCIA CUOTA PLAN INTERNET TRIB,105.97,Servicios,2026-08-31,train
11919,456,PAGO TELEFONIA,428.42,Servicios,2026-01-18,train
11920,411,PAGO METROGAS TRIB,296.24,Servicios,2026-03-28,train
