id,usuario_id,descripcion,monto,categoria,fecha,split
10906,392,DB AUTOMATICO EXPENSAS CONSORCIO MAR DEL PLATA *3748 REF:901954,2499.22,Vivienda,2026-07-09,train
8350,299,E-COMMERCE ZAPATILLAS DEPORTIVAS MAR DEL PLATA *5625 REF:886118,1015.15,Vestimenta,2026-01-05,train
16994,608,E-COMMERCE ABONO CELULAR PERSONAL CABA *4120 REF:901218,346.72,Servicios,2026-08-09,train
25097,899,TRANSFERENCIA MERCADITO VECINAL LA PLATA *5879 REF:972394,672.29,Alimentacion,2026-11-29,test
32361,1159,TRANSFERENCIA INMOBILIARIA CONTRATO ONLINE *6065 REF:773043,1640.21,Vivienda,2026-02-08,train
7970,285,DB AUTOMATICO METROGAS CONSUMO ONLINE *6456 REF:627226,191.91,Servicios,2026-02-23,train
2018,70,COMPRA TPV ALQUILER DEPARTAMENTO ROSARIO *2235 REF:368534,210.38,Vivienda,2026-03-16,train
23440,842,DB 4UT0M4TIC0 P4G0 R3SUM3N M4ST3RC4RD R0S4RI0 *2534 R3F:365483,2734.99,Creditos y Deudas,2026-07-10,train
29081,1044,PAGO QR SUPERMERCADO DIA LA PLATA *8950 REF:109667,328.47,Alimentacion,2026-07-20,train
14389,517,COMPRA TPV CUOTA PRESTAMO PERSONAL ROSARIO *7306 REF:117897,1741.85,Creditos y Deudas,2026-04-01,train
16023,573,PAGO QR DISCO CABA *4294 REF:122676,80.64,Alimentacion,2026-02-04,train
15949,570,COMPRA TPV MATERIAL ESTUDIO FOTOCOPIAS MENDOZA *2246 REF:411766,63.84,Educacion,2026-01-21,train
13142,474,COMPRA TPV PINTURERIA LATEX CABA *5003 REF:919417,1345.81,Vivienda,2026-08-06,train
25686,922,DB AUTOMATICO PAGO CUOTA MENSUAL ONLINE *7226 REF:286728,331.54,Servicios,2026-12-09,test
17967,642,COMPRA TPV AYSA AGUA CORDOBA *8468 REF:705541,325.81,Servicios,2026-04-05,train
21059,755,COMPRA TPV CARGA AXION CABA *7544 REF:687674,196.08,Transporte,2026-05-02,train
20609,738,DB AUTOMATICO COMPRA DOLARES MEP ONLINE *2111 REF:427906,2158.5,Inversion,2026-06-23,train
8622,308,COMPRA TPV MERCADO LIBRE CORDOBA *6035 REF:389175,223.02,Electrodomesticos,2026-08-14,train
13865,499,DB AUTOMATICO SUPERMERCADO ROSARIO *8364 REF:337189,124.85,Alimentacion,2026-02-14,train
11506,415,PAGO QR CREDITO AUTOMOTRIZ ONLINE *9871 REF:804024,2853.64,Creditos y Deudas,2026-12-03,test
29755,1067,COMPRA TPV FARMACITY ONLINE *3477 REF:225541,708.95,Alimentacion,2026-10-08,val
32645,1169,DB AUTOMATICO ADMINISTRACION TORRES MAR DEL PLATA *6626 REF:418173,2106.3,Vivienda,2026-01-07,train
29379,1054,DB AUTOMATICO ADMINISTRACION TORRES CORDOBA *6674 REF:329650,951.61,Vivienda,2026-10-04,val
25031,897,TRANSFERENCIA CUOTA PRESTAMO PERSONAL CORDOBA *1082 REF:726764,482.45,Creditos y Deudas,2026-04-07,train
17738,633,DB AUTOMATICO SUPERMERCADO MENDOZA *5162 REF:917207,1300.45,Electrodomesticos,2026-10-08,val
3365,116,COMPRA TPV BANCO SANTANDER TARJETA MENDOZA *6162 REF:256730,2610.8,Creditos y Deudas,2026-11-02,test
18276,653,PAGO QR UBER VIAJE CABA *8864 REF:221123,89.18,Transporte,2026-09-27,val
29191,1048,PAGO QR PAGO CUOTA MENSUAL MAR DEL PLATA *5335 REF:550167,308.11,Educacion,2026-11-24,test
10247,366,DB AUTOMATICO ADELANTO DE SUELDO ONLINE *2110 REF:865393,687.68,Creditos y Deudas,2026-05-06,train
29748,1067,COMPRA TPV FINANCIACION EN CUOTAS MENDOZA *8760 REF:876455,2149.96,Creditos y Deudas,2026-02-15,train
1838,65,DB AUTOMATICO VERDULERIA Y FRUTERIA CORDOBA *1443 REF:515611,245.34,Alimentacion,2026-09-29,val
29967,1075,PAGO QR PAGO RESUMEN MENSUAL CABA *3434 REF:390401,599.14,Vivienda,2026-07-05,train
31048,1113,PAGO QR PAGO MINIMO TARJETA LA PLATA *8358 REF:544418,373.27,Creditos y Deudas,2026-12-01,test
6279,219,3-C0MM3RC3 M3RC4DIT0 V3CIN4L M3ND0Z4 *8191 R3F:636083,367.12,Alimentacion,2026-08-22,train
18133,648,TRANSFERENCIA CREDITO AUTOMOTRIZ ONLINE *9079 REF:328773,549.42,Creditos y Deudas,2026-07-02,train
4232,147,DB AUTOMATICO BULL MARKET BROKERS ONLINE *5825 REF:253953,3887.07,Inversion,2026-04-07,train
3573,123,TRANSFERENCIA FARMACITY ONLINE *2856 REF:198163,595.04,Alimentacion,2026-10-06,val
17574,627,TRANSFERENCIA TRANSFERENCIA RECIBIDA MENDOZA *3591 REF:392152,2962.94,Creditos y Deudas,2026-05-07,train
14997,538,PAGO QR ADMINISTRACION TORRES MAR DEL PLATA *1680 REF:580472,574.82,Vivienda,2026-01-08,train
32171,1152,DB AUTOMATICO UNIVERSIDAD CUOTA MENDOZA *5387 REF:781092,500.33,Educacion,2026-12-07,test
27207,978,TRANSFERENCIA COMPRA DOLARES MEP LA PLATA *8896 REF:890723,3252.55,Inversion,2026-01-21,train
414,15,COMPRA TPV ESTACION SHELL MAR DEL PLATA *9615 REF:556297,329.98,Transporte,2026-01-23,train
22659,813,COMPRA TPV SUSCRIPCION MENSUAL MENDOZA *4942 REF:543886,230.67,Ocio,2026-03-30,train
6195,216,COMPRA TPV PAGO RESUMEN MENSUAL LA PLATA *6126 REF:725473,376.48,Servicios,2026-08-01,train
4419,154,COMPRA TPV BANCO BBVA PRESTAMO ONLINE *8255 REF:968639,1296.95,Creditos y Deudas,2026-01-08,train
13488,486,DB AUTOMATICO TIENDA INDUMENTARIA MENDOZA *8198 REF:614278,238.19,Vestimenta,2026-09-06,val
30933,1109,PAGO QR SUPERMERCADO MAR DEL PLATA *2149 REF:999710,1586.82,Electrodomesticos,2026-01-16,train
28378,1020,E-COMMERCE ADMINISTRACION TORRES ONLINE *2842 REF:194615,937.45,Vivienda,2026-03-03,train
32986,1181,DB AUTOMATICO INMOBILIARIA CONTRATO ROSARIO *1547 REF:724850,4409.05,Vivienda,2026-08-06,train
1957,68,E-COMMERCE ALQUILER DEPARTAMENTO MENDOZA *8942 REF:985662,2076.09,Vivienda,2026-03-01,train
18574,664,DB AUTOMATICO SUPERMERCADO LA PLATA *2012 REF:553764,159.67,Alimentacion,2026-01-26,train
12798,460,PAGO QR FONDO COMUN INVERSION ONLINE *1241 REF:266432,449.2,Inversion,2026-10-30,val
16154,577,DB AUTOMATICO ENTRADAS RECITAL ESTADIO LA PLATA *8675 REF:864805,634.12,Ocio,2026-11-03,test
7247,258,C0MPR4 TPV FIN4NCI4CI0N 3N CU0T4S L4 PL4T4 *8227 R3F:155171,5720.27,Creditos y Deudas,2026-06-01,train
28476,1023,E-COMMERCE TRANSFERENCIA RECIBIDA ROSARIO *2139 REF:512890,1533.0,Inversion,2026-11-30,test
29352,1054,E-COMMERCE ABONO CELULAR PERSONAL MENDOZA *5605 REF:804646,272.44,Servicios,2026-12-03,test
21628,776,TRANSFERENCIA BINANCE CRIPTO MENDOZA *1821 REF:967774,1996.82,Inversion,2026-07-30,train
2603,90,DB AUTOMATICO MICROONDAS DIGITAL MAR DEL PLATA *5435 REF:614923,1715.71,Electrodomesticos,2026-06-30,train
22247,797,TRANSFERENCIA TRANSFERENCIA RECIBIDA CABA *8367 REF:605581,2126.75,Vivienda,2026-08-02,train
16251,581,COMPRA TPV BUZO CON CAPUCHA CORDOBA *3412 REF:422471,14.63,Vestimenta,2026-04-24,train
12381,445,DB AUTOMATICO ABONO CELULAR PERSONAL CABA *6241 REF:512768,152.81,Servicios,2026-09-06,val
24796,889,DB AUTOMATICO TRANSFERENCIA RECIBIDA CORDOBA *4820 REF:480818,703.35,Vivienda,2026-10-04,val
32007,1147,E-COMMERCE CARREFOUR EXPRESS ONLINE *7482 REF:494268,349.27,Alimentacion,2026-06-27,train
26237,943,PAGO QR SUBE RECARGA ROSARIO *4864 REF:287750,55.59,Transporte,2026-03-17,train
21676,777,TRANSFERENCIA TRANSFERENCIA RECIBIDA CORDOBA *8477 REF:719665,4622.08,Inversion,2026-12-17,test
6973,247,PAGO QR MERCADO LIBRE CABA *2367 REF:682604,179.8,Vestimenta,2026-07-12,train
26884,967,COMPRA TPV SUPERMERCADO CORDOBA *2129 REF:446645,112.64,Alimentacion,2026-07-11,train
26419,950,TRANSFERENCIA UDEMY CURSO CABA *7679 REF:582851,579.35,Educacion,2026-09-18,val
8242,295,TRANSFERENCIA ALQUILER DEPARTAMENTO CORDOBA *7153 REF:515292,2152.22,Vivienda,2026-02-08,train
11107,400,PAGO QR SUPERMERCADO DIA ONLINE *3831 REF:818504,183.67,Alimentacion,2026-01-10,train
8161,293,E-COMMERCE MERCADITO VECINAL CABA *6938 REF:775967,276.72,Alimentacion,2026-07-21,train
15384,550,COMPRA TPV ATENCION ODONTOLOGICA MENDOZA *7761 REF:449441,698.03,Salud,2026-01-07,train
2282,79,E-COMMERCE ATENCION ODONTOLOGICA ONLINE *1848 REF:803776,815.72,Salud,2026-03-15,train
1693,59,TRANSFERENCIA DEBITO AUTOMATICO ONLINE *7666 REF:314628,378.29,Servicios,2026-05-31,train
12537,451,COMPRA TPV SWISS MEDICAL ONLINE *9294 REF:467903,1204.83,Salud,2026-02-01,train
5067,177,DB AUTOMATICO COMPRA DOLARES MEP CORDOBA *2817 REF:351540,2190.87,Inversion,2026-05-11,train
32310,1158,E-COMMERCE SUPERMERCADO ROSARIO *3003 REF:547609,606.52,Alimentacion,2026-01-30,train
3367,116,PAGO QR EXPENSAS CONSORCIO CABA *9551 REF:785206,1771.03,Vivienda,2026-06-09,train
27908,1002,COMPRA TPV PANADERIA ARTESANAL MAR DEL PLATA *6290 REF:837439,47.16,Alimentacion,2026-03-26,train
22995,827,E-COMMERCE ADIDAS ORIGINAL MENDOZA *9294 REF:174655,168.15,Vestimenta,2026-08-26,train
22620,812,E-COMMERCE FARMACITY CABA *2630 REF:904982,415.0,Alimentacion,2026-08-02,train
13852,499,TRANSFERENCIA CONSULTA MEDICA DERMATOLOGO MAR DEL PLATA *7935 REF:480372,889.75,Salud,2026-01-01,train
14329,515,COMPRA TPV ADMINISTRACION TORRES CABA *8113 REF:940830,2852.27,Vivienda,2026-12-10,test
10679,383,E-COMMERCE DISCO CORDOBA *5459 REF:119657,925.83,Alimentacion,2026-05-22,train
20590,737,DB AUTOMATICO CABIFY AEROPUERTO CABA *5794 REF:226985,121.6,Transporte,2026-01-30,train
31245,1121,TRANSFERENCIA INMOBILIARIA CONTRATO MENDOZA *5649 REF:922156,975.56,Vivienda,2026-11-08,test
26801,964,E-COMMERCE BANCO BBVA PRESTAMO LA PLATA *5294 REF:116483,662.16,Creditos y Deudas,2026-10-07,val
30977,1110,E-COMMERCE SUSCRIPCION MENSUAL LA PLATA *3195 REF:548963,196.06,Educacion,2026-06-10,train
29334,1053,DB AUTOMATICO RESTAURANTE GOURMET MENDOZA *5172 REF:939320,833.83,Ocio,2026-05-07,train
3010,104,DB AUTOMATICO SUPERMERCADO DIA CORDOBA *5273 REF:240832,431.4,Alimentacion,2026-03-02,train
8396,301,E-COMMERCE TRANSFERENCIA RECIBIDA LA PLATA *3462 REF:190727,1995.51,Inversion,2026-12-13,test
9475,339,PAGO QR SUSCRIPCION MENSUAL CORDOBA *1385 REF:762935,384.22,Servicios,2026-01-02,train
4906,171,COMPRA TPV ALQUILER DEPARTAMENTO MAR DEL PLATA *8206 REF:891127,1148.35,Vivienda,2026-11-05,test
1970,69,DB AUTOMATICO ENTRADAS RECITAL ESTADIO MAR DEL PLATA *8762 REF:224829,152.61,Ocio,2026-11-10,test
15551,556,E-COMMERCE PAGO RESUMEN MENSUAL ONLINE *3341 REF:843096,148.28,Vivienda,2026-04-01,train
31255,1121,TRANSFERENCIA BALANZ INVERSIONES CORDOBA *5095 REF:885878,143.17,Inversion,2026-06-28,train
8446,302,E-COMMERCE ALQUILER DEPARTAMENTO CABA *8925 REF:528596,1920.03,Vivienda,2026-12-05,test
22108,792,DB AUTOMATICO SUPERMERCADO CABA *6721 REF:637891,735.41,Alimentacion,2026-01-14,train
18101,647,DB AUTOMATICO TRANSFERENCIA RECIBIDA LA PLATA *5205 REF:166021,861.81,Inversion,2026-02-28,train
33350,1194,COMPRA TPV BINANCE CRIPTO MAR DEL PLATA *2006 REF:434076,713.88,Inversion,2026-07-14,train
22313,798,COMPRA TPV SUPERMERCADO MENDOZA *8882 REF:667145,3919.54,Electrodomesticos,2026-08-23,train
18462,659,COMPRA TPV BANCO SANTANDER TARJETA MAR DEL PLATA *6531 REF:700730,1598.39,Creditos y Deudas,2026-10-07,val
16610,594,PAGO QR SUPERMERCADO MENDOZA *4540 REF:407933,485.12,Alimentacion,2026-08-13,train
16533,591,TRANSFERENCIA CABIFY AEROPUERTO CORDOBA *1814 REF:115856,395.63,Transporte,2026-11-19,test
2827,99,TRANSFERENCIA TRANSFERENCIA RECIBIDA MAR DEL PLATA *8059 REF:697604,392.14,Inversion,2026-02-22,train
22268,797,TRANSFERENCIA UDEMY CURSO CORDOBA *1309 REF:562308,597.83,Educacion,2026-09-04,val
16745,599,DB AUTOMATICO EDENOR ELECTRICIDAD MENDOZA *2871 REF:762715,287.5,Servicios,2026-10-19,val
21066,756,COMPRA TPV SUPERMERCADO CORDOBA *5203 REF:526646,499.12,Alimentacion,2026-07-19,train
27760,997,TRANSFERENCIA ALQUILER DEPARTAMENTO MAR DEL PLATA *6465 REF:271435,515.31,Vivienda,2026-06-05,train
20379,730,DB AUTOMATICO DEBITO AUTOMATICO MENDOZA *6195 REF:801309,1193.65,Salud,2026-04-01,train
6590,230,DB AUTOMATICO TRANSFERENCIA RECIBIDA MENDOZA *8992 REF:959947,704.92,Servicios,2026-07-16,train
7950,284,TRANSFERENCIA ALMUERZO EJECUTIVO BODEGON MENDOZA *4963 REF:460676,531.96,Alimentacion,2026-07-23,train
10234,365,COMPRA TPV PAGO CUOTA MENSUAL ONLINE *7482 REF:935355,193.91,Servicios,2026-05-17,train
15479,553,PAGO QR SUPERMERCADO DIA ONLINE *9961 REF:371347,722.23,Alimentacion,2026-03-15,train
24769,888,COMPRA TPV APERTURA PLAZO FIJO LA PLATA *7511 REF:789539,2110.15,Inversion,2026-07-06,train
12199,440,TRANSFERENCIA COMBUSTIBLE DIESEL YPF CABA *8353 REF:793409,49.38,Transporte,2026-03-30,train
3535,122,PAGO QR SUBE RECARGA LA PLATA *2725 REF:868924,325.0,Transporte,2026-01-09,train
1696,59,DB AUTOMATICO TRANSFERENCIA RECIBIDA MENDOZA *7784 REF:856486,516.24,Servicios,2026-06-03,train
20565,736,E-COMMERCE MANTENIMIENTO EDIFICIO MENDOZA *6684 REF:595392,1134.25,Vivienda,2026-05-02,train
9460,339,C0MPR4 TPV P4G0 R3SUM3N M4ST3RC4RD L4 PL4T4 *1230 R3F:442576,796.68,Creditos y Deudas,2026-04-27,train
22857,822,COMPRA TPV ESTACIONAMIENTO MEDIDO CABA *9779 REF:762601,291.1,Transporte,2026-10-10,val
7195,255,PAGO QR SUPERMERCADO DIA CABA *2809 REF:125593,19.46,Alimentacion,2026-07-24,train
11031,396,TR4NSF3R3NCI4 SUP3RM3RC4D0 C0RD0B4 *9292 R3F:887099,678.13,Alimentacion,2026-04-20,train
13927,502,TRANSFERENCIA MERCADITO VECINAL MAR DEL PLATA *8612 REF:647630,128.94,Alimentacion,2026-08-08,train
33195,1189,DB AUTOMATICO METROGAS CONSUMO MAR DEL PLATA *8744 REF:313151,190.49,Servicios,2026-07-06,train
33113,1186,COMPRA TPV SUPERMERCADO ROSARIO *1490 REF:222867,761.17,Alimentacion,2026-11-11,test
26901,967,DB AUTOMATICO SUPERMERCADO DIA ONLINE *3362 REF:313278,528.59,Alimentacion,2026-06-08,train
24126,865,COMPRA TPV PEAJE AUTOPISTA MAR DEL PLATA *1390 REF:580398,239.33,Transporte,2026-07-08,train
5568,195,COMPRA TPV FRAVEGA ELECTRO LA PLATA *6327 REF:861624,173.46,Electrodomesticos,2026-06-19,train
33097,1185,TRANSFERENCIA SUSCRIPCION MENSUAL CABA *2702 REF:411309,240.8,Servicios,2026-01-04,train
13544,488,PAGO QR SUBE RECARGA ROSARIO *8527 REF:287908,138.11,Transporte,2026-06-23,train
22421,803,TRANSFERENCIA SUBE RECARGA ONLINE *6737 REF:123527,296.01,Transporte,2026-05-24,train
5699,199,PAGO QR MERCADITO VECINAL MAR DEL PLATA *5089 REF:237342,698.34,Alimentacion,2026-04-23,train
792,28,COMPRA TPV MERCADITO VECINAL MAR DEL PLATA *7987 REF:396835,317.54,Alimentacion,2026-05-27,train
19074,682,COMPRA TPV ZARA MODA MENDOZA *8791 REF:972515,16.43,Vestimenta,2026-12-04,test
9160,329,TRANSFERENCIA CARNICERIA Y GRANJA ONLINE *9475 REF:956269,361.59,Alimentacion,2026-02-20,train
20080,719,DB AUTOMATICO TRANSFERENCIA RECIBIDA LA PLATA *5159 REF:591668,314.02,Creditos y Deudas,2026-05-09,train
23824,855,E-COMMERCE APERTURA PLAZO FIJO MAR DEL PLATA *9646 REF:585784,713.97,Inversion,2026-03-02,train
21219,760,E-COMMERCE PAGO RESUMEN MENSUAL MENDOZA *9066 REF:602668,136.11,Servicios,2026-11-28,test
17389,620,COMPRA TPV COLEGIO MENSUALIDAD ROSARIO *1211 REF:806005,209.36,Educacion,2026-03-01,train
31602,1133,DB AUTOMATICO SUPERMERCADO ONLINE *5645 REF:849231,688.48,Alimentacion,2026-11-25,test
12142,438,E-COMMERCE COMBUSTIBLE DIESEL YPF ROSARIO *4382 REF:296833,399.6,Transporte,2026-09-18,val
14235,512,PAGO QR COMBUSTIBLE DIESEL YPF MAR DEL PLATA *2834 REF:819593,55.08,Transporte,2026-11-25,test
30662,1098,COMPRA TPV BULL MARKET BROKERS LA PLATA *6782 REF:775892,1633.46,Inversion,2026-09-05,val
5017,174,DB AUTOMATICO SUPERMERCADO MENDOZA *9228 REF:449877,78.21,Alimentacion,2026-03-30,train
32479,1163,COMPRA TPV DEPOSITO GARANTIA ALQUILER CORDOBA *2505 REF:500809,1480.66,Vivienda,2026-10-07,val
11230,405,TRANSFERENCIA CARGA AXION ONLINE *5133 REF:871171,141.38,Transporte,2026-07-05,train
9126,328,DB AUTOMATICO RODO HOGAR ROSARIO *2776 REF:303128,1515.32,Electrodomesticos,2026-11-14,test
23069,829,TRANSFERENCIA DISCO MAR DEL PLATA *5830 REF:902968,460.93,Alimentacion,2026-09-17,val
6290,220,TRANSFERENCIA BAR CERVECERIA CORDOBA *3182 REF:793577,746.95,Ocio,2026-01-24,train
33329,1194,PAGO QR PAGO CUOTA MENSUAL ONLINE *4648 REF:309632,290.84,Educacion,2026-08-26,train
32716,1172,E-COMMERCE ZAPATILLAS DEPORTIVAS MENDOZA *2553 REF:909657,353.38,Vestimenta,2026-12-10,test
13522,487,DB AUTOMATICO DISCO CORDOBA *4980 REF:632202,536.19,Alimentacion,2026-06-24,train
10813,388,PAGO QR ESTACIONAMIENTO MEDIDO ONLINE *8084 REF:739762,82.22,Transporte,2026-12-05,test
15188,544,E-COMMERCE PAGO RESUMEN MENSUAL MAR DEL PLATA *6883 REF:847858,1285.56,Vivienda,2026-02-08,train
29592,1062,DB AUTOMATICO FONDO COMUN INVERSION ONLINE *8923 REF:988993,980.95,Inversion,2026-11-23,test
8394,301,PAGO QR METROGAS CONSUMO LA PLATA *7708 REF:130097,259.9,Servicios,2026-08-04,train
11204,404,E-COMMERCE CARREFOUR EXPRESS ROSARIO *5929 REF:547097,136.15,Alimentacion,2026-07-30,train
32937,1180,COMPRA TPV ESTACIONAMIENTO MEDIDO CORDOBA *3280 REF:655432,296.08,Transporte,2026-08-01,train
26185,941,TRANSFERENCIA DEPOSITO GARANTIA ALQUILER ONLINE *9876 REF:402448,1239.36,Vivienda,2026-10-18,val
26104,937,3-C0MM3RC3 R0D0 H0G4R L4 PL4T4 *8605 R3F:700968,774.4,Electrodomesticos,2026-11-23,test
27437,986,COMPRA TPV METROGAS CONSUMO LA PLATA *7110 REF:627313,596.85,Servicios,2026-04-01,train
12080,435,PAGO QR SUSCRIPCION MENSUAL CABA *1023 REF:966742,404.92,Servicios,2026-02-04,train
23518,844,TRANSFERENCIA SUPERMERCADO CABA *1712 REF:912127,564.92,Alimentacion,2026-02-08,train
16279,582,E-COMMERCE BUZO CON CAPUCHA LA PLATA *1891 REF:393142,220.39,Vestimenta,2026-05-01,train
21022,754,TRANSFERENCIA TRANSFERENCIA RECIBIDA CORDOBA *3184 REF:462848,899.95,Vivienda,2026-03-24,train
10969,394,PAGO QR EXPENSAS CONSORCIO CORDOBA *6249 REF:923707,1399.76,Vivienda,2026-05-03,train
17619,628,PAGO QR INMOBILIARIA CONTRATO LA PLATA *6666 REF:217026,2881.53,Vivienda,2026-12-13,test
14855,533,P4G0 QR D3P0SIT0 G4R4NTI4 4LQUIL3R M3ND0Z4 *6350 R3F:652866,1284.53,Vivienda,2026-06-06,train
21598,775,E-COMMERCE NETFLIX SUSCRIPCION MAR DEL PLATA *8160 REF:127237,25.22,Ocio,2026-06-29,train
29391,1055,E-COMMERCE FARMACITY FARMACIA CORDOBA *7367 REF:324616,694.1,Salud,2026-02-05,train
19002,679,TRANSFERENCIA ADMINISTRACION TORRES ROSARIO *5556 REF:579267,1880.06,Vivienda,2026-10-11,val
32388,1160,DB AUTOMATICO FARMACITY FARMACIA MAR DEL PLATA *5243 REF:744038,917.46,Salud,2026-08-04,train
14414,518,E-COMMERCE ENTRADAS RECITAL ESTADIO CABA *1255 REF:316768,377.86,Ocio,2026-11-06,test
19229,687,E-COMMERCE DEBITO AUTOMATICO ONLINE *1315 REF:896006,956.52,Salud,2026-08-07,train
12145,438,COMPRA TPV OSDE MEDICINA PREPAGA CABA *3505 REF:599578,1036.11,Salud,2026-10-30,val
18470,659,DB AUTOMATICO BANCO BBVA PRESTAMO LA PLATA *4461 REF:772028,3513.2,Creditos y Deudas,2026-05-08,train
23347,839,PAGO QR MANTENIMIENTO EDIFICIO MENDOZA *7729 REF:304214,1383.08,Vivienda,2026-11-07,test
17323,618,TRANSFERENCIA AYSA AGUA ONLINE *8983 REF:684280,98.3,Servicios,2026-10-23,val
22819,821,DB AUTOMATICO PINTURERIA LATEX CORDOBA *8281 REF:423305,1896.77,Vivienda,2026-05-10,train
19332,690,DB AUTOMATICO DEPOSITO GARANTIA ALQUILER CORDOBA *6113 REF:218549,3389.62,Vivienda,2026-11-04,test
19222,687,E-COMMERCE CABIFY AEROPUERTO ROSARIO *3249 REF:203276,173.94,Transporte,2026-12-01,test
10619,380,COMPRA TPV LABORATORIO BIOQUIMICO MAR DEL PLATA *3566 REF:338601,49.74,Salud,2026-09-02,val
31177,1118,TRANSFERENCIA FONDO COMUN INVERSION CABA *5507 REF:812193,308.24,Inversion,2026-03-22,train
16250,581,DB AUTOMATICO CLARO FACTURA MENSUAL CABA *9538 REF:580976,439.89,Servicios,2026-03-04,train
277,10,E-COMMERCE ABONO CELULAR PERSONAL CABA *8629 REF:695370,182.39,Servicios,2026-10-06,val
16508,590,COMPRA TPV MANTENIMIENTO EDIFICIO ROSARIO *7747 REF:687823,1675.89,Vivienda,2026-01-04,train
11803,425,C0MPR4 TPV V3RDUL3RI4 Y FRUT3RI4 M4R D3L PL4T4 *9362 R3F:959815,266.06,Alimentacion,2026-01-08,train
24427,875,COMPRA TPV SUPERMERCADO COTO CABA *5811 REF:135527,215.61,Alimentacion,2026-11-23,test
33046,1184,DB AUTOMATICO DISCO CORDOBA *9493 REF:959461,22.96,Alimentacion,2026-07-20,train
13900,501,PAGO QR BINANCE CRIPTO ONLINE *6290 REF:439333,1045.1,Inversion,2026-09-30,val
55,2,PAGO QR CARNICERIA Y GRANJA LA PLATA *2655 REF:452909,620.39,Alimentacion,2026-05-15,train
348,12,E-COMMERCE TRANSFERENCIA RECIBIDA ROSARIO *3986 REF:283877,2801.05,Creditos y Deudas,2026-09-05,val
19192,686,E-COMMERCE ESTACION SHELL MAR DEL PLATA *6967 REF:344805,186.98,Transporte,2026-10-29,val
12864,463,3-C0MM3RC3 D3BIT0 4UT0M4TIC0 0NLIN3 *3520 R3F:245294,74.58,Servicios,2026-01-25,train
21885,785,DB AUTOMATICO CASA DEL AUDIO ONLINE *9430 REF:737436,1075.62,Electrodomesticos,2026-11-03,test
16887,604,TRANSFERENCIA DEPOSITO GARANTIA ALQUILER LA PLATA *3887 REF:596688,3020.93,Vivienda,2026-04-10,train
2233,78,E-COMMERCE TRANSFERENCIA RECIBIDA CABA *3747 REF:605994,1954.41,Inversion,2026-03-30,train
6710,236,TRANSFERENCIA SWISS MEDICAL ONLINE *7175 REF:369028,1209.52,Salud,2026-01-01,train
1465,51,E-COMMERCE CARREFOUR EXPRESS ONLINE *9432 REF:248112,685.06,Alimentacion,2026-05-01,train
31407,1126,COMPRA TPV CONEXION FIBRA OPTICA MENDOZA *2997 REF:826550,427.68,Servicios,2026-11-10,test
23855,856,3-C0MM3RC3 P4G0 R3SUM3N M3NSU4L C4B4 *5802 R3F:245173,1208.08,Vivienda,2026-06-10,train
12264,442,TRANSFERENCIA INMOBILIARIA CONTRATO ROSARIO *6194 REF:537113,2723.03,Vivienda,2026-12-02,test
5703,199,TRANSFERENCIA MATERIAL ESTUDIO FOTOCOPIAS MENDOZA *1048 REF:761110,334.69,Educacion,2026-04-12,train
20416,731,DB AUTOMATICO BULL MARKET BROKERS MAR DEL PLATA *4134 REF:440877,2062.08,Inversion,2026-05-21,train
19539,699,TRANSFERENCIA FARMACITY CABA *2910 REF:845968,360.91,Alimentacion,2026-08-06,train
20700,740,COMPRA TPV APERTURA PLAZO FIJO ROSARIO *3376 REF:392954,307.37,Inversion,2026-07-21,train
30589,1096,PAGO QR TELECENTRO INTERNET MAR DEL PLATA *5297 REF:607861,342.69,Servicios,2026-01-10,train
30902,1107,PAGO QR SUPERMERCADO MENDOZA *3380 REF:615708,74.43,Alimentacion,2026-03-27,train
32027,1148,TRANSFERENCIA UBER VIAJE MAR DEL PLATA *8417 REF:974085,364.87,Transporte,2026-03-08,train
3977,138,DB AUTOMATICO ALMUERZO EJECUTIVO BODEGON MAR DEL PLATA *3958 REF:769453,572.77,Alimentacion,2026-01-17,train
9795,350,DB AUTOMATICO SUBE RECARGA LA PLATA *3687 REF:288574,198.02,Transporte,2026-11-16,test
23584,846,PAGO QR BANCO SANTANDER TARJETA ROSARIO *9819 REF:553082,4712.2,Creditos y Deudas,2026-08-03,train
16828,602,COMPRA TPV SUPERMERCADO COTO LA PLATA *2498 REF:484050,159.91,Alimentacion,2026-06-06,train
17100,612,E-COMMERCE PAGO RESUMEN MENSUAL CABA *8908 REF:311230,2118.33,Vivienda,2026-01-10,train
15200,544,TRANSFERENCIA DEPOSITO GARANTIA ALQUILER CORDOBA *4907 REF:734413,662.14,Vivienda,2026-03-01,train
4263,148,DB AUTOMATICO ESTACIONAMIENTO MEDIDO CORDOBA *4627 REF:674989,259.67,Transporte,2026-04-05,train
20845,746,COMPRA TPV PAGO RESUMEN MENSUAL ONLINE *5158 REF:766385,212.04,Servicios,2026-08-08,train
19115,683,PAGO QR UDEMY CURSO MAR DEL PLATA *8809 REF:386536,276.63,Educacion,2026-09-19,val
31484,1128,PAGO QR TRANSFERENCIA RECIBIDA CABA *8523 REF:328813,3619.41,Vivienda,2026-10-07,val
25700,922,DB AUTOMATICO INMOBILIARIA CONTRATO CORDOBA *9417 REF:349766,2036.04,Vivienda,2026-02-06,train
